"video","frame","event_type","crop_path","matched","notes","source"
"AD424.avi","1625","before_onset","crops\AD424.avi\ues\event_010_before_onset_frame_1625_ues.jpg","True","metadata_exact","input"
"AD424.avi","1642","touch_ues","crops\AD424.avi\ues\event_081_touch_ues_frame_1642_ues.jpg","True","metadata_exact","input"
"AD424.avi","1659","leave_ues","crops\AD424.avi\ues\event_047_leave_ues_frame_1659_ues.jpg","True","metadata_exact","input"
"AD424.avi","1828","before_onset","crops\AD424.avi\ues\event_011_before_onset_frame_1828_ues.jpg","True","metadata_exact","input"
"AD424.avi","1840","touch_ues","crops\AD424.avi\ues\event_082_touch_ues_frame_1840_ues.jpg","True","metadata_exact","input"
"AD424.avi","1865","leave_ues","crops\AD424.avi\ues\event_048_leave_ues_frame_1865_ues.jpg","True","metadata_exact","input"
"AD424.avi","2170","before_onset","crops\AD424.avi\ues\event_012_before_onset_frame_2170_ues.jpg","True","metadata_exact","input"
"AD424.avi","2182","touch_ues","crops\AD424.avi\ues\event_083_touch_ues_frame_2182_ues.jpg","True","metadata_exact","input"
"AD424.avi","2212","leave_ues","crops\AD424.avi\ues\event_050_leave_ues_frame_2212_ues.jpg","True","metadata_exact","input"
"AD424.avi","2317","before_onset","crops\AD424.avi\ues\event_013_before_onset_frame_2317_ues.jpg","True","metadata_exact","input"
"AD424.avi","2330","touch_ues","crops\AD424.avi\ues\event_084_touch_ues_frame_2330_ues.jpg","True","metadata_exact","input"
"AD424.avi","2349","leave_ues","crops\AD424.avi\ues\event_051_leave_ues_frame_2349_ues.jpg","True","metadata_exact","input"
"AD424.avi","2610","before_onset","crops\AD424.avi\ues\event_014_before_onset_frame_2610_ues.jpg","True","metadata_exact","input"
"AD424.avi","2621","touch_ues","crops\AD424.avi\ues\event_085_touch_ues_frame_2621_ues.jpg","True","metadata_exact","input"
"AD424.avi","2636","leave_ues","crops\AD424.avi\ues\event_052_leave_ues_frame_2636_ues.jpg","True","metadata_exact","input"
"AD424.avi","2899","before_onset","crops\AD424.avi\ues\event_015_before_onset_frame_2899_ues.jpg","True","metadata_exact","input"
"AD424.avi","2916","touch_ues","crops\AD424.avi\ues\event_086_touch_ues_frame_2916_ues.jpg","True","metadata_exact","input"
"AD424.avi","2930","leave_ues","crops\AD424.avi\ues\event_053_leave_ues_frame_2930_ues.jpg","True","metadata_exact","input"
"AD424.avi","3073","before_onset","crops\AD424.avi\ues\event_016_before_onset_frame_3073_ues.jpg","True","metadata_exact","input"
"AD424.avi","3087","touch_ues","crops\AD424.avi\ues\event_087_touch_ues_frame_3087_ues.jpg","True","metadata_exact","input"
"AD424.avi","3100","leave_ues","crops\AD424.avi\ues\event_054_leave_ues_frame_3100_ues.jpg","True","metadata_exact","input"
"AD424.avi","3464","before_onset","crops\AD424.avi\ues\event_017_before_onset_frame_3464_ues.jpg","True","metadata_exact","input"
"AD424.avi","3476","touch_ues","crops\AD424.avi\ues\event_088_touch_ues_frame_3476_ues.jpg","True","metadata_exact","input"
"AD424.avi","3483","leave_ues","crops\AD424.avi\ues\event_055_leave_ues_frame_3483_ues.jpg","True","metadata_exact","input"
"AD424.avi","3647","before_onset","crops\AD424.avi\ues\event_018_before_onset_frame_3647_ues.jpg","True","metadata_exact","input"
"AD424.avi","3659","touch_ues","crops\AD424.avi\ues\event_089_touch_ues_frame_3659_ues.jpg","True","metadata_exact","input"
"AD424.avi","3673","leave_ues","crops\AD424.avi\ues\event_056_leave_ues_frame_3673_ues.jpg","True","metadata_exact","input"
"AD424.avi","3863","before_onset","crops\AD424.avi\ues\event_019_before_onset_frame_3863_ues.jpg","True","metadata_exact","input"
"AD424.avi","3896","touch_ues","crops\AD424.avi\ues\event_090_touch_ues_frame_3896_ues.jpg","True","metadata_exact","input"
"AD424.avi","3911","leave_ues","crops\AD424.avi\ues\event_057_leave_ues_frame_3911_ues.jpg","True","metadata_exact","input"
"AD424.avi","3988","before_onset","crops\AD424.avi\ues\event_020_before_onset_frame_3988_ues.jpg","True","metadata_exact","input"
"AD424.avi","4000","touch_ues","crops\AD424.avi\ues\event_091_touch_ues_frame_4000_ues.jpg","True","metadata_exact","input"
"AD424.avi","4019","leave_ues","crops\AD424.avi\ues\event_058_leave_ues_frame_4019_ues.jpg","True","metadata_exact","input"
"AD424.avi","4329","before_onset","crops\AD424.avi\ues\event_021_before_onset_frame_4329_ues.jpg","True","metadata_exact","input"
"AD424.avi","4441","before_onset","crops\AD424.avi\ues\event_022_before_onset_frame_4441_ues.jpg","True","metadata_exact","input"
"AD424.avi","4452","touch_ues","crops\AD424.avi\ues\event_092_touch_ues_frame_4452_ues.jpg","True","metadata_exact","input"
"AD424.avi","4478","leave_ues","crops\AD424.avi\ues\event_059_leave_ues_frame_4478_ues.jpg","True","metadata_exact","input"
"AD424.avi","4607","before_onset","crops\AD424.avi\ues\event_023_before_onset_frame_4607_ues.jpg","True","metadata_exact","input"
"AD424.avi","4620","touch_ues","crops\AD424.avi\ues\event_093_touch_ues_frame_4620_ues.jpg","True","metadata_exact","input"
"AD424.avi","4646","leave_ues","crops\AD424.avi\ues\event_060_leave_ues_frame_4646_ues.jpg","True","metadata_exact","input"
"AD424.avi","5003","before_onset","crops\AD424.avi\ues\event_024_before_onset_frame_5003_ues.jpg","True","metadata_exact","input"
"AD424.avi","5018","touch_ues","crops\AD424.avi\ues\event_094_touch_ues_frame_5018_ues.jpg","True","metadata_exact","input"
"AD424.avi","2029","leave_ues","crops\AD424.avi\ues\event_049_leave_ues_frame_2029_ues.jpg","True","metadata_exact","input"
"AD424.avi","5141","before_onset","crops\AD424.avi\ues\event_025_before_onset_frame_5141_ues.jpg","True","metadata_exact","input"
"AD424.avi","5159","touch_ues","crops\AD424.avi\ues\event_095_touch_ues_frame_5159_ues.jpg","True","metadata_exact","input"
"AD424.avi","5180","leave_ues","crops\AD424.avi\ues\event_061_leave_ues_frame_5180_ues.jpg","True","metadata_exact","input"
"AD424.avi","5387","before_onset","crops\AD424.avi\ues\event_026_before_onset_frame_5387_ues.jpg","True","metadata_exact","input"
"AD424.avi","5396","touch_ues","crops\AD424.avi\ues\event_096_touch_ues_frame_5396_ues.jpg","True","metadata_exact","input"
"AD424.avi","5407","leave_ues","crops\AD424.avi\ues\event_062_leave_ues_frame_5407_ues.jpg","True","metadata_exact","input"
"AD424.avi","5563","before_onset","crops\AD424.avi\ues\event_027_before_onset_frame_5563_ues.jpg","True","metadata_exact","input"
"AD424.avi","5576","touch_ues","crops\AD424.avi\ues\event_097_touch_ues_frame_5576_ues.jpg","True","metadata_exact","input"
"AD424.avi","5595","leave_ues","crops\AD424.avi\ues\event_063_leave_ues_frame_5595_ues.jpg","True","metadata_exact","input"
"AD424.avi","5685","before_onset","crops\AD424.avi\ues\event_028_before_onset_frame_5685_ues.jpg","True","metadata_exact","input"
"AD424.avi","5698","touch_ues","crops\AD424.avi\ues\event_098_touch_ues_frame_5698_ues.jpg","True","metadata_exact","input"
"AD424.avi","5709","leave_ues","crops\AD424.avi\ues\event_064_leave_ues_frame_5709_ues.jpg","True","metadata_exact","input"
"AD424.avi","5888","before_onset","crops\AD424.avi\ues\event_029_before_onset_frame_5888_ues.jpg","True","metadata_exact","input"
"AD424.avi","5902","touch_ues","crops\AD424.avi\ues\event_099_touch_ues_frame_5902_ues.jpg","True","metadata_exact","input"
"AD424.avi","5918","leave_ues","crops\AD424.avi\ues\event_065_leave_ues_frame_5918_ues.jpg","True","metadata_exact","input"
"AD424.avi","6062","before_onset","crops\AD424.avi\ues\event_030_before_onset_frame_6062_ues.jpg","True","metadata_exact","input"
"AD424.avi","6200","before_onset","crops\AD424.avi\ues\event_031_before_onset_frame_6200_ues.jpg","True","metadata_exact","input"
"AD424.avi","6212","touch_ues","crops\AD424.avi\ues\event_100_touch_ues_frame_6212_ues.jpg","True","metadata_exact","input"
"AD424.avi","6230","leave_ues","crops\AD424.avi\ues\event_066_leave_ues_frame_6230_ues.jpg","True","metadata_exact","input"
"AD424.avi","6352","before_onset","crops\AD424.avi\ues\event_032_before_onset_frame_6352_ues.jpg","True","metadata_exact","input"
"AD424.avi","6365","touch_ues","crops\AD424.avi\ues\event_101_touch_ues_frame_6365_ues.jpg","True","metadata_exact","input"
"AD424.avi","6385","leave_ues","crops\AD424.avi\ues\event_067_leave_ues_frame_6385_ues.jpg","True","metadata_exact","input"
"AD424.avi","6514","before_onset","crops\AD424.avi\ues\event_033_before_onset_frame_6514_ues.jpg","True","metadata_exact","input"
"AD424.avi","6756","before_onset","crops\AD424.avi\ues\event_034_before_onset_frame_6756_ues.jpg","True","metadata_exact","input"
"AD424.avi","6768","touch_ues","crops\AD424.avi\ues\event_102_touch_ues_frame_6768_ues.jpg","True","metadata_exact","input"
"AD424.avi","6785","leave_ues","crops\AD424.avi\ues\event_068_leave_ues_frame_6785_ues.jpg","True","metadata_exact","input"
"AD424.avi","6984","before_onset","crops\AD424.avi\ues\event_035_before_onset_frame_6984_ues.jpg","True","metadata_exact","input"
"AD424.avi","6996","touch_ues","crops\AD424.avi\ues\event_103_touch_ues_frame_6996_ues.jpg","True","metadata_exact","input"
"AD424.avi","7016","leave_ues","crops\AD424.avi\ues\event_069_leave_ues_frame_7016_ues.jpg","True","metadata_exact","input"
"AD424.avi","7097","before_onset","crops\AD424.avi\ues\event_036_before_onset_frame_7097_ues.jpg","True","metadata_exact","input"
"AD424.avi","7109","touch_ues","crops\AD424.avi\ues\event_104_touch_ues_frame_7109_ues.jpg","True","metadata_exact","input"
"AD424.avi","7130","leave_ues","crops\AD424.avi\ues\event_070_leave_ues_frame_7130_ues.jpg","True","metadata_exact","input"
"AD435A.avi","73","before_onset","crops\AD435A.avi\ues\event_000_before_onset_frame_73_ues.jpg","True","metadata_exact","input"
"AD435A.avi","93","touch_ues","crops\AD435A.avi\ues\event_035_touch_ues_frame_93_ues.jpg","True","metadata_exact","input"
"AD435A.avi","109","leave_ues","crops\AD435A.avi\ues\event_017_leave_ues_frame_109_ues.jpg","True","metadata_exact","input"
"AD435A.avi","227","before_onset","crops\AD435A.avi\ues\event_001_before_onset_frame_227_ues.jpg","True","metadata_exact","input"
"AD435A.avi","237","touch_ues","crops\AD435A.avi\ues\event_036_touch_ues_frame_237_ues.jpg","True","metadata_exact","input"
"AD435A.avi","258","leave_ues","crops\AD435A.avi\ues\event_018_leave_ues_frame_258_ues.jpg","True","metadata_exact","input"
"AD435A.avi","418","before_onset","crops\AD435A.avi\ues\event_002_before_onset_frame_418_ues.jpg","True","metadata_exact","input"
"AD435A.avi","430","touch_ues","crops\AD435A.avi\ues\event_037_touch_ues_frame_430_ues.jpg","True","metadata_exact","input"
"AD435A.avi","462","leave_ues","crops\AD435A.avi\ues\event_019_leave_ues_frame_462_ues.jpg","True","metadata_exact","input"
"AD435A.avi","581","before_onset","crops\AD435A.avi\ues\event_003_before_onset_frame_581_ues.jpg","True","metadata_exact","input"
"AD435A.avi","599","touch_ues","crops\AD435A.avi\ues\event_038_touch_ues_frame_599_ues.jpg","True","metadata_exact","input"
"AD435A.avi","632","leave_ues","crops\AD435A.avi\ues\event_020_leave_ues_frame_632_ues.jpg","True","metadata_exact","input"
"AD435A.avi","659","leave_ues","crops\AD435A.avi\ues\event_021_leave_ues_frame_659_ues.jpg","True","metadata_exact","input"
"AD435A.avi","732","before_onset","crops\AD435A.avi\ues\event_004_before_onset_frame_732_ues.jpg","True","metadata_exact","input"
"AD435A.avi","747","touch_ues","crops\AD435A.avi\ues\event_039_touch_ues_frame_747_ues.jpg","True","metadata_exact","input"
"AD435A.avi","773","leave_ues","crops\AD435A.avi\ues\event_022_leave_ues_frame_773_ues.jpg","True","metadata_exact","input"
"AD435A.avi","921","leave_ues","crops\AD435A.avi\ues\event_023_leave_ues_frame_921_ues.jpg","True","metadata_exact","input"
"AD435A.avi","1040","before_onset","crops\AD435A.avi\ues\event_005_before_onset_frame_1040_ues.jpg","True","metadata_exact","input"
"AD435A.avi","1056","touch_ues","crops\AD435A.avi\ues\event_040_touch_ues_frame_1056_ues.jpg","True","metadata_exact","input"
"AD435A.avi","1087","leave_ues","crops\AD435A.avi\ues\event_024_leave_ues_frame_1087_ues.jpg","True","metadata_exact","input"
"AD435A.avi","1373","before_onset","crops\AD435A.avi\ues\event_006_before_onset_frame_1373_ues.jpg","True","metadata_exact","input"
"AD435A.avi","1387","touch_ues","crops\AD435A.avi\ues\event_041_touch_ues_frame_1387_ues.jpg","True","metadata_exact","input"
"AD435A.avi","1414","leave_ues","crops\AD435A.avi\ues\event_025_leave_ues_frame_1414_ues.jpg","True","metadata_exact","input"
"AD435A.avi","1562","before_onset","crops\AD435A.avi\ues\event_007_before_onset_frame_1562_ues.jpg","True","metadata_exact","input"
"AD435A.avi","1578","touch_ues","crops\AD435A.avi\ues\event_042_touch_ues_frame_1578_ues.jpg","True","metadata_exact","input"
"AD435A.avi","1597","leave_ues","crops\AD435A.avi\ues\event_026_leave_ues_frame_1597_ues.jpg","True","metadata_exact","input"
"AD435A.avi","1750","before_onset","crops\AD435A.avi\ues\event_008_before_onset_frame_1750_ues.jpg","True","metadata_exact","input"
"AD435A.avi","1764","touch_ues","crops\AD435A.avi\ues\event_043_touch_ues_frame_1764_ues.jpg","True","metadata_exact","input"
"AD435A.avi","1786","leave_ues","crops\AD435A.avi\ues\event_027_leave_ues_frame_1786_ues.jpg","True","metadata_exact","input"
"AD435A.avi","1979","before_onset","crops\AD435A.avi\ues\event_009_before_onset_frame_1979_ues.jpg","True","metadata_exact","input"
"AD435A.avi","1992","touch_ues","crops\AD435A.avi\ues\event_044_touch_ues_frame_1992_ues.jpg","True","metadata_exact","input"
"AD435A.avi","2014","leave_ues","crops\AD435A.avi\ues\event_028_leave_ues_frame_2014_ues.jpg","True","metadata_exact","input"
"AD435A.avi","2107","before_onset","crops\AD435A.avi\ues\event_010_before_onset_frame_2107_ues.jpg","True","metadata_exact","input"
"AD435A.avi","2132","touch_ues","crops\AD435A.avi\ues\event_045_touch_ues_frame_2132_ues.jpg","True","metadata_exact","input"
"AD435A.avi","2148","leave_ues","crops\AD435A.avi\ues\event_029_leave_ues_frame_2148_ues.jpg","True","metadata_exact","input"
"AD435A.avi","2604","before_onset","crops\AD435A.avi\ues\event_011_before_onset_frame_2604_ues.jpg","True","metadata_exact","input"
"AD435A.avi","2614","touch_ues","crops\AD435A.avi\ues\event_046_touch_ues_frame_2614_ues.jpg","True","metadata_exact","input"
"AD435A.avi","2632","leave_ues","crops\AD435A.avi\ues\event_030_leave_ues_frame_2632_ues.jpg","True","metadata_exact","input"
"AD435A.avi","2801","before_onset","crops\AD435A.avi\ues\event_012_before_onset_frame_2801_ues.jpg","True","metadata_exact","input"
"AD435A.avi","2814","touch_ues","crops\AD435A.avi\ues\event_047_touch_ues_frame_2814_ues.jpg","True","metadata_exact","input"
"AD435A.avi","2831","leave_ues","crops\AD435A.avi\ues\event_031_leave_ues_frame_2831_ues.jpg","True","metadata_exact","input"
"AD435A.avi","3345","before_onset","crops\AD435A.avi\ues\event_013_before_onset_frame_3345_ues.jpg","True","metadata_exact","input"
"AD435A.avi","3362","touch_ues","crops\AD435A.avi\ues\event_048_touch_ues_frame_3362_ues.jpg","True","metadata_exact","input"
"AD435A.avi","3372","leave_ues","crops\AD435A.avi\ues\event_032_leave_ues_frame_3372_ues.jpg","True","metadata_exact","input"
"AD435A.avi","3493","before_onset","crops\AD435A.avi\ues\event_014_before_onset_frame_3493_ues.jpg","True","metadata_exact","input"
"AD435A.avi","3505","touch_ues","crops\AD435A.avi\ues\event_049_touch_ues_frame_3505_ues.jpg","True","metadata_exact","input"
"AD435A.avi","3521","leave_ues","crops\AD435A.avi\ues\event_033_leave_ues_frame_3521_ues.jpg","True","metadata_exact","input"
"AD435A.avi","3659","before_onset","crops\AD435A.avi\ues\event_015_before_onset_frame_3659_ues.jpg","True","metadata_exact","input"
"AD435A.avi","3678","touch_ues","crops\AD435A.avi\ues\event_050_touch_ues_frame_3678_ues.jpg","True","metadata_exact","input"
"AD435A.avi","3842","before_onset","crops\AD435A.avi\ues\event_016_before_onset_frame_3842_ues.jpg","True","metadata_exact","input"
"AD435A.avi","3857","touch_ues","crops\AD435A.avi\ues\event_051_touch_ues_frame_3857_ues.jpg","True","metadata_exact","input"
"AD435A.avi","3875","leave_ues","crops\AD435A.avi\ues\event_034_leave_ues_frame_3875_ues.jpg","True","metadata_exact","input"
"AD435B.avi","144","before_onset","crops\AD435B.avi\ues\event_000_before_onset_frame_144_ues.jpg","True","metadata_exact","input"
"AD435B.avi","156","touch_ues","crops\AD435B.avi\ues\event_022_touch_ues_frame_156_ues.jpg","True","metadata_exact","input"
"AD435B.avi","175","leave_ues","crops\AD435B.avi\ues\event_011_leave_ues_frame_175_ues.jpg","True","metadata_exact","input"
"AD435B.avi","397","before_onset","crops\AD435B.avi\ues\event_001_before_onset_frame_397_ues.jpg","True","metadata_exact","input"
"AD435B.avi","407","touch_ues","crops\AD435B.avi\ues\event_023_touch_ues_frame_407_ues.jpg","True","metadata_exact","input"
"AD435B.avi","429","leave_ues","crops\AD435B.avi\ues\event_012_leave_ues_frame_429_ues.jpg","True","metadata_exact","input"
"AD435B.avi","640","before_onset","crops\AD435B.avi\ues\event_002_before_onset_frame_640_ues.jpg","True","metadata_exact","input"
"AD435B.avi","652","touch_ues","crops\AD435B.avi\ues\event_024_touch_ues_frame_652_ues.jpg","True","metadata_exact","input"
"AD435B.avi","665","leave_ues","crops\AD435B.avi\ues\event_013_leave_ues_frame_665_ues.jpg","True","metadata_exact","input"
"AD435B.avi","832","before_onset","crops\AD435B.avi\ues\event_003_before_onset_frame_832_ues.jpg","True","metadata_exact","input"
"AD435B.avi","846","touch_ues","crops\AD435B.avi\ues\event_025_touch_ues_frame_846_ues.jpg","True","metadata_exact","input"
"AD435B.avi","863","leave_ues","crops\AD435B.avi\ues\event_014_leave_ues_frame_863_ues.jpg","True","metadata_exact","input"
"AD435B.avi","1215","before_onset","crops\AD435B.avi\ues\event_004_before_onset_frame_1215_ues.jpg","True","metadata_exact","input"
"AD435B.avi","1230","touch_ues","crops\AD435B.avi\ues\event_026_touch_ues_frame_1230_ues.jpg","True","metadata_exact","input"
"AD435B.avi","1248","leave_ues","crops\AD435B.avi\ues\event_015_leave_ues_frame_1248_ues.jpg","True","metadata_exact","input"
"AD435B.avi","1460","before_onset","crops\AD435B.avi\ues\event_005_before_onset_frame_1460_ues.jpg","True","metadata_exact","input"
"AD435B.avi","1473","touch_ues","crops\AD435B.avi\ues\event_027_touch_ues_frame_1473_ues.jpg","True","metadata_exact","input"
"AD435B.avi","1494","leave_ues","crops\AD435B.avi\ues\event_016_leave_ues_frame_1494_ues.jpg","True","metadata_exact","input"
"AD435B.avi","1607","before_onset","crops\AD435B.avi\ues\event_006_before_onset_frame_1607_ues.jpg","True","metadata_exact","input"
"AD435B.avi","1621","touch_ues","crops\AD435B.avi\ues\event_028_touch_ues_frame_1621_ues.jpg","True","metadata_exact","input"
"AD435B.avi","1645","leave_ues","crops\AD435B.avi\ues\event_017_leave_ues_frame_1645_ues.jpg","True","metadata_exact","input"
"AD435B.avi","2068","before_onset","crops\AD435B.avi\ues\event_007_before_onset_frame_2068_ues.jpg","True","metadata_exact","input"
"AD435B.avi","2079","touch_ues","crops\AD435B.avi\ues\event_029_touch_ues_frame_2079_ues.jpg","True","metadata_exact","input"
"AD435B.avi","2090","leave_ues","crops\AD435B.avi\ues\event_018_leave_ues_frame_2090_ues.jpg","True","metadata_exact","input"
"AD435B.avi","2317","before_onset","crops\AD435B.avi\ues\event_008_before_onset_frame_2317_ues.jpg","True","metadata_exact","input"
"AD435B.avi","2331","touch_ues","crops\AD435B.avi\ues\event_030_touch_ues_frame_2331_ues.jpg","True","metadata_exact","input"
"AD435B.avi","2348","leave_ues","crops\AD435B.avi\ues\event_019_leave_ues_frame_2348_ues.jpg","True","metadata_exact","input"
"AD435B.avi","2459","before_onset","crops\AD435B.avi\ues\event_009_before_onset_frame_2459_ues.jpg","True","metadata_exact","input"
"AD435B.avi","2473","touch_ues","crops\AD435B.avi\ues\event_031_touch_ues_frame_2473_ues.jpg","True","metadata_exact","input"
"AD435B.avi","2491","leave_ues","crops\AD435B.avi\ues\event_020_leave_ues_frame_2491_ues.jpg","True","metadata_exact","input"
"AD435B.avi","2941","before_onset","crops\AD435B.avi\ues\event_010_before_onset_frame_2941_ues.jpg","True","metadata_exact","input"
"AD435B.avi","2965","touch_ues","crops\AD435B.avi\ues\event_032_touch_ues_frame_2965_ues.jpg","True","metadata_exact","input"
"AD435B.avi","2985","leave_ues","crops\AD435B.avi\ues\event_021_leave_ues_frame_2985_ues.jpg","True","metadata_exact","input"
"AD451.avi","275","before_onset","crops\AD451.avi\ues\event_000_before_onset_frame_275_ues.jpg","True","metadata_exact","input"
"AD451.avi","292","touch_ues","crops\AD451.avi\ues\event_020_touch_ues_frame_292_ues.jpg","True","metadata_exact","input"
"AD451.avi","306","leave_ues","crops\AD451.avi\ues\event_010_leave_ues_frame_306_ues.jpg","True","metadata_exact","input"
"AD451.avi","918","touch_ues","crops\AD451.avi\ues\event_021_touch_ues_frame_918_ues.jpg","True","metadata_exact","input"
"AD451.avi","930","leave_ues","crops\AD451.avi\ues\event_011_leave_ues_frame_930_ues.jpg","True","metadata_exact","input"
"AD451.avi","1109","before_onset","crops\AD451.avi\ues\event_001_before_onset_frame_1109_ues.jpg","True","metadata_exact","input"
"AD451.avi","1123","touch_ues","crops\AD451.avi\ues\event_022_touch_ues_frame_1123_ues.jpg","True","metadata_exact","input"
"AD451.avi","1163","leave_ues","crops\AD451.avi\ues\event_012_leave_ues_frame_1163_ues.jpg","True","metadata_exact","input"
"AD451.avi","1323","before_onset","crops\AD451.avi\ues\event_002_before_onset_frame_1323_ues.jpg","True","metadata_exact","input"
"AD451.avi","1337","touch_ues","crops\AD451.avi\ues\event_023_touch_ues_frame_1337_ues.jpg","True","metadata_exact","input"
"AD451.avi","1368","leave_ues","crops\AD451.avi\ues\event_013_leave_ues_frame_1368_ues.jpg","True","metadata_exact","input"
"AD451.avi","1749","before_onset","crops\AD451.avi\ues\event_003_before_onset_frame_1749_ues.jpg","True","metadata_exact","input"
"AD451.avi","1762","touch_ues","crops\AD451.avi\ues\event_024_touch_ues_frame_1762_ues.jpg","True","metadata_exact","input"
"AD451.avi","1778","leave_ues","crops\AD451.avi\ues\event_014_leave_ues_frame_1778_ues.jpg","True","metadata_exact","input"
"AD451.avi","2054","before_onset","crops\AD451.avi\ues\event_004_before_onset_frame_2054_ues.jpg","True","metadata_exact","input"
"AD451.avi","2069","touch_ues","crops\AD451.avi\ues\event_025_touch_ues_frame_2069_ues.jpg","True","metadata_exact","input"
"AD451.avi","2088","leave_ues","crops\AD451.avi\ues\event_015_leave_ues_frame_2088_ues.jpg","True","metadata_exact","input"
"AD451.avi","2265","before_onset","crops\AD451.avi\ues\event_005_before_onset_frame_2265_ues.jpg","True","metadata_exact","input"
"AD451.avi","2279","touch_ues","crops\AD451.avi\ues\event_026_touch_ues_frame_2279_ues.jpg","True","metadata_exact","input"
"AD451.avi","2298","leave_ues","crops\AD451.avi\ues\event_016_leave_ues_frame_2298_ues.jpg","True","metadata_exact","input"
"AD451.avi","2839","before_onset","crops\AD451.avi\ues\event_006_before_onset_frame_2839_ues.jpg","True","metadata_exact","input"
"AD451.avi","2850","touch_ues","crops\AD451.avi\ues\event_027_touch_ues_frame_2850_ues.jpg","True","metadata_exact","input"
"AD451.avi","3195","before_onset","crops\AD451.avi\ues\event_007_before_onset_frame_3195_ues.jpg","True","metadata_exact","input"
"AD451.avi","3205","touch_ues","crops\AD451.avi\ues\event_028_touch_ues_frame_3205_ues.jpg","True","metadata_exact","input"
"AD451.avi","3223","leave_ues","crops\AD451.avi\ues\event_017_leave_ues_frame_3223_ues.jpg","True","metadata_exact","input"
"AD451.avi","3436","before_onset","crops\AD451.avi\ues\event_008_before_onset_frame_3436_ues.jpg","True","metadata_exact","input"
"AD451.avi","3452","touch_ues","crops\AD451.avi\ues\event_029_touch_ues_frame_3452_ues.jpg","True","metadata_exact","input"
"AD451.avi","3467","leave_ues","crops\AD451.avi\ues\event_018_leave_ues_frame_3467_ues.jpg","True","metadata_exact","input"
"AD451.avi","3641","before_onset","crops\AD451.avi\ues\event_009_before_onset_frame_3641_ues.jpg","True","metadata_exact","input"
"AD451.avi","3654","touch_ues","crops\AD451.avi\ues\event_030_touch_ues_frame_3654_ues.jpg","True","metadata_exact","input"
"AD451.avi","3675","leave_ues","crops\AD451.avi\ues\event_019_leave_ues_frame_3675_ues.jpg","True","metadata_exact","input"
"AD458.avi","344","before_onset","crops\AD458.avi\ues\event_000_before_onset_frame_344_ues.jpg","True","metadata_exact","input"
"AD458.avi","357","touch_ues","crops\AD458.avi\ues\event_041_touch_ues_frame_357_ues.jpg","True","metadata_exact","input"
"AD458.avi","378","leave_ues","crops\AD458.avi\ues\event_021_leave_ues_frame_378_ues.jpg","True","metadata_exact","input"
"AD458.avi","499","before_onset","crops\AD458.avi\ues\event_001_before_onset_frame_499_ues.jpg","True","metadata_exact","input"
"AD458.avi","513","touch_ues","crops\AD458.avi\ues\event_042_touch_ues_frame_513_ues.jpg","True","metadata_exact","input"
"AD458.avi","530","leave_ues","crops\AD458.avi\ues\event_022_leave_ues_frame_530_ues.jpg","True","metadata_exact","input"
"AD458.avi","684","before_onset","crops\AD458.avi\ues\event_002_before_onset_frame_684_ues.jpg","True","metadata_exact","input"
"AD458.avi","695","touch_ues","crops\AD458.avi\ues\event_043_touch_ues_frame_695_ues.jpg","True","metadata_exact","input"
"AD458.avi","714","leave_ues","crops\AD458.avi\ues\event_023_leave_ues_frame_714_ues.jpg","True","metadata_exact","input"
"AD458.avi","905","before_onset","crops\AD458.avi\ues\event_003_before_onset_frame_905_ues.jpg","True","metadata_exact","input"
"AD458.avi","917","touch_ues","crops\AD458.avi\ues\event_044_touch_ues_frame_917_ues.jpg","True","metadata_exact","input"
"AD458.avi","944","leave_ues","crops\AD458.avi\ues\event_024_leave_ues_frame_944_ues.jpg","True","metadata_exact","input"
"AD458.avi","1050","before_onset","crops\AD458.avi\ues\event_004_before_onset_frame_1050_ues.jpg","True","metadata_exact","input"
"AD458.avi","1065","touch_ues","crops\AD458.avi\ues\event_045_touch_ues_frame_1065_ues.jpg","True","metadata_exact","input"
"AD458.avi","1087","leave_ues","crops\AD458.avi\ues\event_025_leave_ues_frame_1087_ues.jpg","True","metadata_exact","input"
"AD458.avi","1200","before_onset","crops\AD458.avi\ues\event_005_before_onset_frame_1200_ues.jpg","True","metadata_exact","input"
"AD458.avi","1655","before_onset","crops\AD458.avi\ues\event_006_before_onset_frame_1655_ues.jpg","True","metadata_exact","input"
"AD458.avi","1668","touch_ues","crops\AD458.avi\ues\event_046_touch_ues_frame_1668_ues.jpg","True","metadata_exact","input"
"AD458.avi","1685","leave_ues","crops\AD458.avi\ues\event_026_leave_ues_frame_1685_ues.jpg","True","metadata_exact","input"
"AD458.avi","2058","before_onset","crops\AD458.avi\ues\event_007_before_onset_frame_2058_ues.jpg","True","metadata_exact","input"
"AD458.avi","2077","touch_ues","crops\AD458.avi\ues\event_047_touch_ues_frame_2077_ues.jpg","True","metadata_exact","input"
"AD458.avi","2111","leave_ues","crops\AD458.avi\ues\event_027_leave_ues_frame_2111_ues.jpg","True","metadata_exact","input"
"AD458.avi","2351","before_onset","crops\AD458.avi\ues\event_008_before_onset_frame_2351_ues.jpg","True","metadata_exact","input"
"AD458.avi","2364","touch_ues","crops\AD458.avi\ues\event_048_touch_ues_frame_2364_ues.jpg","True","metadata_exact","input"
"AD458.avi","2372","leave_ues","crops\AD458.avi\ues\event_028_leave_ues_frame_2372_ues.jpg","True","metadata_exact","input"
