video,frame,label,xc,yc,w,h,width,height,filepath,split
AD458.avi,4780,0,0.418730,0.781804,0.120538,0.139747,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD458.avi,train
AD458.avi,4781,1,0.421192,0.786268,0.120657,0.140308,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD458.avi,train
AD458.avi,4791,0,0.414752,0.832778,0.116630,0.136493,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD458.avi,train
AD458.avi,4847,0,0.403349,0.836038,0.118794,0.137584,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD458.avi,train
AD458.avi,4957,0,0.239739,0.565634,0.125915,0.144211,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD458.avi,train
AD458.avi,5154,0,0.354187,0.606614,0.123961,0.143174,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD458.avi,train
AD458.avi,5155,1,0.353474,0.603288,0.123235,0.141222,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD458.avi,train
AD458.avi,5174,0,0.354737,0.618022,0.125689,0.142719,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD458.avi,train
AD458.avi,5194,0,0.361216,0.621998,0.125931,0.143688,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD458.avi,train
AD458.avi,5209,0,0.362710,0.624701,0.125550,0.142301,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD458.avi,train
AD458.avi,5353,0,0.299163,0.760625,0.129231,0.148150,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD458.avi,train
AD458.avi,5635,0,0.304375,0.712617,0.122215,0.140301,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD458.avi,train
AD458.avi,5663,0,0.210043,0.608559,0.125969,0.144116,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD458.avi,train
AD458.avi,5782,0,0.242517,0.590630,0.126869,0.144590,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD458.avi,train
AD458.avi,5821,0,0.285479,0.625265,0.125394,0.143046,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD458.avi,train
AD458.avi,5822,1,0.290142,0.625333,0.125300,0.142715,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD458.avi,train
AD458.avi,5832,0,0.291152,0.634940,0.124729,0.143225,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD458.avi,train
AD458.avi,5899,0,0.376703,0.643365,0.123103,0.141251,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD458.avi,train
AD458.avi,5929,0,0.354238,0.663362,0.123549,0.142147,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD458.avi,train
AD458.avi,5970,0,0.347563,0.680345,0.124546,0.142579,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD458.avi,train
AD458.avi,5971,1,0.349968,0.679382,0.123902,0.141937,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD458.avi,train
AD458.avi,5982,0,0.339585,0.681253,0.123375,0.141047,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD458.avi,train
AD458.avi,6031,0,0.334879,0.695495,0.122031,0.140110,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD458.avi,train
AD458.avi,6050,0,0.384029,0.658551,0.125253,0.143751,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD458.avi,train
AD459A.avi,468,0,0.618180,0.261010,0.116309,0.135023,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,469,1,0.624867,0.249518,0.115861,0.135001,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,482,0,0.614778,0.200279,0.115815,0.135162,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,524,0,0.632038,0.102429,0.116457,0.134011,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,539,0,0.337286,0.531446,0.119084,0.136036,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,572,0,0.348272,0.592593,0.119234,0.136242,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,619,0,0.284260,0.587471,0.122281,0.139231,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,715,0,0.301679,0.553182,0.123534,0.140951,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,726,0,0.303959,0.557963,0.121983,0.139114,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,727,1,0.305130,0.555311,0.121830,0.139130,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,737,0,0.322866,0.549637,0.121616,0.138889,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,962,0,0.397374,0.583269,0.120146,0.136983,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,967,0,0.411477,0.582746,0.119301,0.136050,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,991,0,0.423888,0.509178,0.123220,0.142156,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,992,1,0.425130,0.504090,0.123068,0.141807,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,1004,0,0.437022,0.475830,0.121746,0.139448,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,1286,0,0.310964,0.573571,0.121202,0.140327,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,1287,1,0.310447,0.579918,0.121202,0.140981,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,1301,0,0.237086,0.601389,0.126495,0.144018,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,1458,0,0.349950,0.928022,0.121369,0.140789,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,1459,1,0.351178,0.928463,0.121066,0.140114,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,1480,0,0.324598,0.932354,0.118195,0.134429,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,1501,0,0.353486,0.932121,0.116490,0.132603,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,1533,0,0.357704,0.933371,0.115577,0.131422,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,1648,0,0.239387,0.452284,0.125049,0.141526,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,1649,1,0.243381,0.453651,0.125341,0.141367,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,1670,0,0.289744,0.455060,0.122520,0.139490,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,1710,0,0.275424,0.752545,0.125991,0.143682,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,1746,0,0.219144,0.675588,0.124616,0.142938,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,1805,0,0.266656,0.645390,0.119679,0.137244,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,1900,0,0.522606,0.380406,0.116335,0.134147,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,1901,1,0.539936,0.350308,0.115052,0.132277,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,1917,0,0.653338,0.080078,0.115058,0.131015,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,1958,0,0.698331,0.070517,0.116549,0.132032,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,2099,0,0.160342,0.893233,0.119526,0.137037,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,2100,1,0.160342,0.893233,0.119526,0.137037,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,2108,0,0.167278,0.878472,0.118087,0.136383,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,2122,0,0.167278,0.878472,0.118087,0.136383,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,2233,0,0.349834,0.505587,0.121913,0.139394,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,2237,0,0.344225,0.500508,0.120905,0.137964,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,2255,0,0.350643,0.514288,0.121021,0.137947,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,2256,1,0.349539,0.512409,0.120242,0.136979,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,2269,0,0.266915,0.515374,0.122908,0.139552,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,2339,0,0.320912,0.520606,0.120115,0.138702,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,2442,0,0.746755,0.296980,0.117853,0.133640,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,2443,1,0.746755,0.296980,0.117853,0.133640,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,2454,0,0.746755,0.296980,0.117853,0.133640,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,2511,0,0.292287,0.467751,0.120718,0.137908,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,2592,0,0.333784,0.486608,0.121280,0.139666,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,2593,1,0.334286,0.485965,0.121464,0.139023,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,2600,0,0.308076,0.466338,0.123423,0.140098,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,2607,0,0.252300,0.468455,0.123038,0.139521,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,2694,0,0.332693,0.478572,0.121892,0.139227,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,2747,0,0.271164,0.460353,0.125238,0.141238,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,2772,0,0.327805,0.479858,0.118519,0.135983,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,2782,0,0.326340,0.475370,0.120258,0.137744,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,2810,0,0.341561,0.462373,0.120809,0.137579,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,2811,1,0.343884,0.462542,0.119708,0.136987,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,2824,0,0.341265,0.482372,0.118926,0.136472,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,2853,0,0.388635,0.502736,0.120048,0.137204,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,2913,0,0.311792,0.467266,0.121163,0.138988,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,3010,0,0.431169,0.682807,0.116054,0.135227,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,3013,0,0.447788,0.753239,0.118016,0.140117,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,3061,0,0.464093,0.806766,0.119822,0.138104,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,3062,0,0.462877,0.802469,0.119959,0.137406,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,3063,1,0.461119,0.796606,0.118780,0.136804,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,3074,0,0.458716,0.708788,0.118752,0.137139,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,3247,0,0.252433,0.567307,0.129309,0.144514,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,3254,0,0.255818,0.565377,0.128637,0.144029,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,3255,0,0.263183,0.566600,0.128208,0.143814,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,3256,1,0.270333,0.564905,0.128241,0.144187,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,3274,0,0.251132,0.561883,0.126357,0.143772,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,3422,0,0.443061,0.695816,0.116549,0.133042,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,3423,1,0.442728,0.715049,0.116387,0.135202,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,3446,0,0.408204,0.894242,0.126098,0.149789,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,3471,0,0.406488,0.814586,0.119838,0.139697,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,3580,0,0.376940,0.770358,0.113374,0.132505,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,3581,1,0.388727,0.774849,0.114064,0.134535,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,3587,0,0.437900,0.766304,0.115054,0.135544,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459A.avi,3599,0,0.611120,0.710113,0.116570,0.137123,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459A.avi,train
AD459B.avi,48,0,0.169534,0.691394,0.127135,0.145584,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,49,1,0.163614,0.689350,0.127925,0.146410,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,73,0,0.131913,0.666894,0.124645,0.142387,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,103,0,0.131142,0.821783,0.124605,0.143525,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,147,0,0.208090,0.477962,0.124043,0.142629,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,183,0,0.279533,0.492990,0.121516,0.140208,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,258,0,0.375009,0.686730,0.117189,0.134956,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,259,1,0.374922,0.685247,0.117216,0.134902,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,271,0,0.357728,0.683331,0.115808,0.134038,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,273,0,0.358201,0.682891,0.116911,0.135449,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,468,0,0.233947,0.401772,0.117329,0.133226,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,583,0,0.186651,0.263813,0.118988,0.138185,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,584,1,0.188619,0.264531,0.119301,0.138180,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,749,0,0.235820,0.658099,0.125724,0.142271,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,787,0,0.319919,0.671582,0.125256,0.143074,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,840,0,0.334736,0.548464,0.121678,0.139243,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,961,0,0.188758,0.749142,0.130597,0.151385,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,1018,0,0.415569,0.511417,0.121696,0.138522,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,1129,0,0.397970,0.548854,0.124723,0.141337,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,1130,1,0.412112,0.540635,0.125256,0.142049,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,1143,0,0.490611,0.485998,0.125973,0.142724,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,1190,0,0.448904,0.526267,0.120071,0.136892,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,1322,0,0.415662,0.510036,0.126695,0.144517,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,1423,0,0.287232,0.549887,0.122969,0.140784,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,1424,1,0.283377,0.540926,0.123640,0.141580,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,1440,0,0.219259,0.493490,0.126357,0.145169,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,1525,0,0.211348,0.502995,0.126964,0.147373,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,1605,0,0.400642,0.483753,0.124968,0.142052,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,1606,1,0.403485,0.486138,0.123520,0.141681,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,1619,0,0.395012,0.508418,0.121326,0.138031,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,1627,0,0.400351,0.515222,0.124035,0.141688,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,1764,0,0.471858,0.462489,0.119962,0.137821,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,1791,0,0.209279,0.559066,0.128162,0.144936,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,1955,0,0.495567,0.493050,0.125206,0.144585,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,1956,1,0.499046,0.494252,0.126562,0.145773,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,1973,0,0.497972,0.500781,0.127874,0.146904,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,1985,0,0.495028,0.515467,0.124947,0.143239,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,2101,0,0.332773,0.602664,0.120325,0.136694,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,2113,0,0.319582,0.596654,0.121378,0.137649,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,2293,0,0.295585,0.558091,0.124320,0.141662,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,2294,1,0.289733,0.551156,0.123418,0.140549,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,2310,0,0.237485,0.505483,0.124803,0.140814,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,2506,0,0.406170,0.583129,0.121335,0.138863,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,2507,1,0.408275,0.585394,0.119633,0.137742,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,2521,0,0.411354,0.607268,0.118011,0.137061,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,2555,0,0.423025,0.588643,0.118452,0.135380,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,2658,0,0.414275,0.590067,0.116643,0.136184,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,2660,0,0.414539,0.590404,0.116592,0.135874,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,2719,0,0.865057,0.268271,0.121543,0.143159,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,2720,1,0.889269,0.253601,0.121310,0.142072,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
